user_id,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
5150f238-8f9f-46ff-bf30-61651e05d8ae,Registered,114,104,6,4,0,93,89,2,2,0,6,6,0,0,0,13,7,4,2,0,2,2,0,0,0,190,172,10,8,90,87,1,2,20,13,5,2,20,16,1,3,60,56,3,1,8,19,,1880.705551147461,144,9,2,143,1,5,1.2237762237762238,0.61000554626410050048,121,1,2,120,1,2,1.0333333333333333,0.18025814045107519587,6,6,0,6,3,3,3.0000000000000000,0,15,0,0,15,1,5,1.8666666666666667,1.0600988273786194,2,2,0,2,2,3,2.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,12.35,0
53f51adc-62fa-49a3-aee7-80ccaae9e7fe,Registered,47,34,12,1,0,34,29,4,1,0,2,0,2,0,0,8,4,4,0,0,3,1,2,0,0,30,20,2,8,10,9,0,1,10,5,1,4,0,0,0,0,10,6,1,3,7,3,,938.1199307441711,98,32,17,91,1,5,1.4285714285714286,0.79082034963500110783,78,15,7,77,1,2,1.1948051948051948,0.39864774844601840879,2,2,0,2,3,3,3.0000000000000000,0,8,5,5,7,1,5,2.7142857142857143,1.6035674514745463,3,3,2,2,2,2,2.0000000000000000,0,5,5,1,2,3,3,3.0000000000000000,0,4.12,1
56d5a77f-a7fb-412f-a476-d0208dd192ff,Registered,42,29,7,4,2,23,19,3,1,0,4,3,0,0,1,11,4,3,3,1,4,3,1,0,0,60,47,12,1,0,0,0,0,20,17,3,0,10,8,1,1,30,22,8,0,3,6,,533.3999938964844,68,27,1,66,1,5,2.4545454545454545,1.4902949442909014,37,4,0,36,1,4,1.6388888888888889,0.83333333333333333333,4,2,0,3,3,5,3.6666666666666667,1.1547005383792515,12,8,0,12,1,5,2.7500000000000000,1.2154310870109943,4,3,1,4,1,3,1.5000000000000000,1.00000000000000000000,11,10,0,11,3,5,4.8181818181818182,0.60302268915552724529,20.64,1
5abf54e3-9780-42ac-80b9-68b094878cb0,Registered,19,15,1,2,1,17,14,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,37,34,0,3,0,0,0,0,27,24,0,3,0,0,0,0,10,10,0,0,2,4,,401.06688690185547,33,17,0,29,1,5,2.5862068965517241,1.8228165290347154,22,7,0,20,1,5,1.5000000000000000,0.94590530292691728724,1,1,0,1,5,5,5.0000000000000000,,1,1,0,0,,,,,0,0,0,0,,,,,9,8,0,8,5,5,5.0000000000000000,0,12.62,2
5d006efa-ee1c-46dd-9606-ad59c6573fad,Registered,366,323,29,8,6,202,189,8,5,0,44,30,10,0,4,25,21,2,2,0,95,83,9,1,2,330,286,43,1,150,144,5,1,70,39,31,0,20,20,0,0,90,83,7,0,104,32,,22301.975356817245,1262,547,20,1230,1,5,2.0609756097560976,1.1129925900504254,650,72,7,644,1,4,1.2546583850931677,0.54106056908294618534,49,35,1,45,1,5,2.8444444444444444,1.0861850578045989,42,37,2,40,2,5,3.0250000000000000,0.73336247028363322194,135,129,8,131,2,5,2.8549618320610687,0.74546977862264453872,385,274,1,369,1,5,2.9837398373983740,0.91470837450652259414,7.59,0
62b3a333-7cef-411b-9b50-d51daf1cfcdd,Anonymous,10,9,1,0,0,8,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,76.19999694824219,11,5,0,11,1,4,2.0909090909090909,1.1361818036340359,8,2,0,8,1,4,1.7500000000000000,1.0350983390135313,0,0,0,0,,,,,2,2,0,2,2,4,3.0000000000000000,1.4142135623730950,0,0,0,0,,,,,1,1,0,1,3,3,3.0000000000000000,,3.12,2
63f703d6-88bd-47ea-8913-5aecc0268458,Registered,68,54,10,3,1,30,28,1,1,0,5,1,3,0,1,13,9,4,0,0,20,16,2,2,0,30,27,2,1,10,10,0,0,10,9,1,0,10,8,1,1,0,0,0,0,4,3,,528.1631488800049,111,70,14,106,1,5,3.5754716981132075,1.3518813219788134,39,12,4,38,1,5,2.2105263157894737,1.0694250725390951,5,2,1,5,4,5,4.4000000000000000,0.54772255750516611346,23,20,6,22,2,5,4.1818181818181818,0.79500605786033607722,29,29,2,27,3,5,4.1111111111111111,0.80064076902543566742,14,7,1,14,5,5,5.0000000000000000,0,15.91,1
64bb524f-44be-4cff-8c96-3b213dec90be,Registered,45,36,4,4,1,26,23,2,1,0,1,1,0,0,0,4,3,0,1,0,14,9,2,2,1,60,50,10,0,10,10,0,0,20,15,5,0,10,10,0,0,20,15,5,0,11,6,,2965.954071044922,146,7,0,142,1,5,1.5070422535211268,0.98027698266407587654,115,7,0,112,1,3,1.0714285714285714,0.32087396740792631665,1,0,0,1,3,3,3.0000000000000000,,4,0,0,4,3,3,3.0000000000000000,0,14,0,0,13,1,3,2.6153846153846154,0.76794764778830447538,12,0,0,12,3,5,3.7500000000000000,0.86602540378443864676,,
6839fe6f-d004-4c0a-81cc-bbf894915516,Registered,19,18,0,0,1,8,8,0,0,0,2,1,0,0,1,0,0,0,0,0,9,9,0,0,0,30,23,3,4,0,0,0,0,20,15,3,2,0,0,0,0,10,8,0,2,2,3,,352.6827507019043,20,16,0,16,1,5,2.2500000000000000,1.3416407864998738,8,4,0,7,1,2,1.4285714285714286,0.53452248382484876937,2,2,0,2,5,5,5.0000000000000000,0,0,0,0,0,,,,,9,9,0,7,1,3,2.2857142857142857,0.95118973121134185313,1,1,0,0,,,,,16.25,2
69aac628-a9d7-4f61-9a76-6ce500528988,Registered,32,13,12,6,1,11,8,1,2,0,6,1,4,0,1,11,2,6,3,0,4,2,1,1,0,30,22,8,0,10,6,4,0,0,0,0,0,0,0,0,0,20,16,4,0,2,3,,348.9752540588379,45,32,0,43,1,5,2.7674418604651163,1.0654131615822318,12,4,0,12,1,4,2.0833333333333333,1.0836246694508317,6,5,0,6,2,3,2.3333333333333333,0.51639777949432225136,14,13,0,13,2,5,3.3846153846153846,0.96076892283052280090,4,2,0,4,2,3,2.2500000000000000,0.50000000000000000000,9,8,0,8,2,4,3.3750000000000000,0.91612538131290429045,16.77,0
6afbac7c-ea50-447f-90a5-5e6aa27dc36f,Researcher,23,17,2,0,4,10,9,1,0,0,0,0,0,0,0,3,3,0,0,0,10,5,1,0,4,180,123,57,0,40,36,4,0,70,36,34,0,10,9,1,0,60,42,18,0,4,18,,838.1999816894531,23,13,1,23,1,2,1.3043478260869565,0.47047196889696474377,10,2,0,10,1,2,1.1000000000000000,0.31622776601683793320,0,0,0,0,,,,,3,3,0,3,1,2,1.3333333333333333,0.57735026918962576451,10,8,1,10,1,2,1.5000000000000000,0.52704627669472988867,0,0,0,0,,,,,25.39,0
6bbb08e6-ee17-4c81-af92-4e5340619912,Registered,55,46,5,1,3,34,32,1,1,0,14,8,3,0,3,6,5,1,0,0,1,1,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,4,1,,838.1999816894531,88,30,0,86,1,5,2.0581395348837209,1.4004591781671904,62,18,0,62,1,3,1.3387096774193548,0.57097984194261382754,14,4,0,13,2,5,3.8461538461538462,0.89871703427291712390,6,5,0,5,1,5,3.2000000000000000,1.7888543819998318,1,1,0,1,5,5,5.0000000000000000,,5,2,0,5,3,5,4.6000000000000000,0.89442719099991587856,4.06,1
6bd00064-d2d5-4074-b725-a6187ba2d060,Anonymous,12,8,3,1,0,5,3,2,0,0,0,0,0,0,0,5,3,1,1,0,2,2,0,0,0,20,18,0,2,10,9,0,1,0,0,0,0,0,0,0,0,10,9,0,1,1,2,,152.39999389648438,12,10,1,12,1,3,1.5833333333333333,0.66855792342152147266,5,4,0,5,1,1,1.00000000000000000000,0,0,0,0,0,,,,,5,4,1,5,1,2,1.8000000000000000,0.44721359549995793928,2,2,0,2,2,3,2.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,14.20,1
6cd6e7e0-4404-487a-947e-d27509bd073f,Registered,49,31,15,3,0,15,11,4,0,0,11,6,5,0,0,6,3,2,1,0,17,11,4,2,0,20,18,2,0,10,10,0,0,0,0,0,0,10,8,2,0,0,0,0,0,4,2,,533.3999938964844,75,68,5,72,1,5,2.8194444444444444,1.0658117172317160,29,22,5,26,1,5,2.8461538461538462,0.92487005324240841949,13,13,0,13,1,5,3.0769230769230769,1.3204505835470495,7,7,0,7,2,4,2.4285714285714286,0.78679579246944314580,19,19,0,19,1,4,2.4736842105263158,0.90482785671772819310,7,7,0,7,1,5,3.5714285714285714,1.3972762620115438,9.63,2
6cdf9d2c-61f7-4023-9d4f-5a558a5fe932,Registered,576,403,128,33,12,180,166,12,2,0,10,7,3,0,0,182,66,92,17,7,204,164,21,14,5,210,131,75,4,40,36,4,0,110,48,59,3,0,0,0,0,60,47,12,1,44,21,,12167.480682373047,1623,964,178,1591,1,5,1.8981772470144563,1.3264376830647956,560,78,15,557,1,5,1.2262118491921005,0.47509428636690718805,10,7,2,10,1,4,2.7000000000000000,0.82327260234856460197,544,406,137,537,1,5,1.1899441340782123,0.57078385864623612980,213,207,18,211,1,5,2.2322274881516588,0.66769273329724525879,276,266,6,276,1,5,4.3478260869565217,0.83253980664246245680,15.11,1
70cd239b-0c28-49a1-b70a-936f07cbf2ba,Anonymous,20,16,2,0,2,12,11,1,0,0,2,2,0,0,0,4,3,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,39,11,1,39,1,4,1.4615384615384615,0.85366558983670828334,31,3,1,31,1,4,1.3548387096774194,0.83858559876235228801,2,2,0,2,3,3,3.0000000000000000,0,4,4,0,4,1,2,1.2500000000000000,0.50000000000000000000,2,2,0,2,2,2,2.0000000000000000,0,0,0,0,0,,,,,8.01,3
72016aaa-ec06-4f8c-9cf8-af8e68d07e6b,Anonymous,17,8,5,3,1,0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,12,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.78490924835205,17,17,0,15,1,4,2.0000000000000000,0.65465367070797714380,0,0,0,0,,,,,0,0,0,0,,,,,5,5,0,4,1,4,2.0000000000000000,1.4142135623730950,12,12,0,11,2,2,2.0000000000000000,0,0,0,0,0,,,,,,
7607fc72-8cc1-47f3-b72c-703d5b5aeb5b,Registered,79,73,5,1,0,66,63,2,1,0,1,1,0,0,0,0,0,0,0,0,12,9,3,0,0,10,6,0,4,0,0,0,0,10,6,0,4,0,0,0,0,0,0,0,0,42,1,,6168.091717481613,375,121,0,375,1,5,1.6960000000000000,1.2446076202330781,293,43,0,293,1,2,1.1501706484641638,0.35784979758089516513,2,1,0,2,2,4,3.0000000000000000,1.4142135623730950,0,0,0,0,,,,,43,41,0,43,1,5,2.8372093023255814,1.2136178216614420,37,36,0,37,3,5,4.6216216216216216,0.63906839102588105426,6.46,0
76ca7c57-1779-4c7c-85e9-e27e6c30a42d,Registered,39,22,12,0,5,11,10,1,0,0,0,0,0,0,0,16,10,6,0,0,12,2,5,0,5,69,38,29,2,59,32,25,2,0,0,0,0,10,6,4,0,0,0,0,0,2,5,,438.0128936767578,71,56,6,67,1,4,1.3134328358208955,0.76294793547057060645,13,5,0,13,1,3,1.5384615384615385,0.87705801930702921472,0,0,0,0,,,,,45,38,6,41,1,4,1.2682926829268293,0.70796858136157564321,12,12,0,12,1,1,1.00000000000000000000,0,1,1,0,1,4,4,4.0000000000000000,,27.54,0
77d09d7f-a9b1-43b4-a2cc-8958be373a05,Anonymous,10,7,3,0,0,9,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30,22,7,1,10,9,1,0,10,7,3,0,0,0,0,0,10,6,3,1,1,3,,87.38559627532959,10,3,0,7,1,2,1.4285714285714286,0.53452248382484876937,9,2,0,7,1,2,1.4285714285714286,0.53452248382484876937,0,0,0,0,,,,,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,3.96,2
787d4ea4-2003-434d-976e-fd71b79db650,Anonymous,19,10,7,0,2,11,8,3,0,0,8,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,22,16,0,22,1,5,2.6363636363636364,1.3988244910316507,11,5,0,11,1,4,1.6363636363636364,1.1200649331826501,8,8,0,8,3,4,3.2500000000000000,0.46291004988627573078,0,0,0,0,,,,,0,0,0,0,,,,,3,3,0,3,4,5,4.6666666666666667,0.57735026918962576451,7.53,1
796cd84e-c15f-491d-8d8c-6ecd0ba103e5,Anonymous,17,16,0,1,0,15,15,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,30,13,11,6,10,8,1,1,0,0,0,0,0,0,0,0,20,5,10,5,1,3,,152.39999389648438,20,1,2,18,1,1,1.00000000000000000000,0,18,0,0,18,1,1,1.00000000000000000000,0,0,0,0,0,,,,,2,1,2,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,7.65,1
7a1e584f-b1dc-41a7-9144-1ce00003910f,Registered,288,189,72,11,16,133,125,6,2,0,112,27,63,6,16,3,2,1,0,0,40,35,2,3,0,75,68,6,1,30,30,0,0,40,33,6,1,0,0,0,0,5,5,0,0,43,7,,11850.047100067139,625,113,9,621,1,5,2.2141706924315620,1.6831783001726047,396,8,0,395,1,5,1.1240506329113924,0.44755829098089618393,110,8,6,110,1,5,4.6090909090909091,0.85772747051616870446,3,3,0,3,2,5,3.0000000000000000,1.7320508075688773,46,45,1,45,1,5,2.2888888888888889,0.78688748826748998699,70,49,2,68,1,5,4.5882352941176471,1.0822212386947513,14.77,1
7aaa7b7e-d72c-4cf0-9889-7c2d2299c49b,Registered,98,58,26,9,5,19,18,0,1,0,3,3,0,0,0,40,19,18,2,1,36,18,8,6,4,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,5,1,,1142.9999694824219,290,215,43,281,1,5,2.2918149466192171,1.6125303700099332,56,10,13,56,1,5,1.4464285714285714,0.76085222211419209083,3,3,1,3,4,5,4.6666666666666667,0.57735026918962576451,135,118,15,130,1,5,1.4384615384615385,0.88924535686771684312,40,37,11,36,1,5,2.3333333333333333,1.0419761445034554,56,47,3,56,3,5,4.9642857142857143,0.26726124191242438468,49.35,1
7ab6a882-345b-4a1b-a132-75f74a9ec31e,Registered,72,60,7,4,1,37,35,2,0,0,7,6,0,1,0,21,12,5,3,1,7,7,0,0,0,30,16,14,0,0,0,0,0,10,5,5,0,10,6,4,0,10,5,5,0,4,3,,835.0477294921875,109,68,2,95,1,5,2.6526315789473684,1.2528131837829000,64,32,0,60,1,5,2.2000000000000000,1.1468453414859981,7,4,0,7,2,5,3.4285714285714286,1.1338934190276817,31,25,2,22,2,5,3.6363636363636364,1.0021621646864365,7,7,0,6,2,4,2.6666666666666667,0.81649658092772603273,0,0,0,0,,,,,,
7b8c03f9-5d23-49c1-8e8f-f2e862193b23,Registered,389,333,23,23,10,146,142,3,1,0,5,5,0,0,0,25,22,1,2,0,213,164,19,20,10,280,194,77,9,60,58,2,0,110,49,52,9,30,21,9,0,80,66,14,0,20,28,,5494.590606689453,628,420,0,620,1,5,2.3177419354838710,0.99790154518203858367,291,131,0,286,1,5,1.9475524475524476,0.99861884746021111611,5,5,0,5,2,3,2.2000000000000000,0.44721359549995793928,40,31,0,40,2,5,2.8750000000000000,0.75744171308289373742,224,193,0,223,1,5,2.4484304932735426,0.83059988815380112386,68,60,0,66,1,5,3.1515151515151515,0.91554816270278115197,9.75,0
7c811136-cc78-46c2-8bc6-1f87fc071908,Anonymous,70,66,3,1,0,44,41,2,1,0,7,7,0,0,0,10,10,0,0,0,9,8,1,0,0,60,41,19,0,10,10,0,0,10,7,3,0,0,0,0,0,40,24,16,0,7,6,,1841.5618286132812,132,39,1,130,1,5,1.7307692307692308,1.06231034997597117629,105,18,1,103,1,4,1.3203883495145631,0.67466174869860015839,7,7,0,7,2,4,3.0000000000000000,0.57735026918962576451,10,4,0,10,3,5,3.4000000000000000,0.84327404271156782187,9,9,0,9,2,5,3.4444444444444444,0.88191710368819686350,1,1,0,1,3,3,3.0000000000000000,,5.15,0
8097dc35-713c-4ce9-9921-8c652e001727,Registered,15,15,0,0,0,14,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50,36,12,2,20,20,0,0,30,16,12,2,0,0,0,0,0,0,0,0,3,5,,304.79998779296875,23,7,0,23,1,5,2.0000000000000000,1.5954480704349313,20,4,0,20,1,5,1.7000000000000000,1.4545753585442765,0,0,0,0,,,,,1,1,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,2,2,0,2,3,5,4.0000000000000000,1.4142135623730950,,
80a19318-141a-4cea-991e-da865728760e,Registered,18,17,0,0,1,15,15,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,20,12,7,1,0,0,0,0,20,12,7,1,0,0,0,0,0,0,0,0,5,2,,662.1223850250244,33,20,0,28,1,5,3.1785714285714286,1.6113847605587086,18,8,0,16,1,4,2.0625000000000000,1.0626225419530054,1,0,0,1,3,3,3.0000000000000000,,1,1,0,0,,,,,1,1,0,1,3,3,3.0000000000000000,,12,10,0,10,5,5,5.0000000000000000,0,4.44,7
81a0e14d-720a-4828-8cd1-dfe548a04eb2,Researcher,93,79,6,3,5,44,42,1,1,0,3,3,0,0,0,12,10,1,1,0,34,24,4,1,5,60,52,8,0,30,26,4,0,10,8,2,0,0,0,0,0,20,18,2,0,8,6,,1705.896327972412,162,63,11,160,1,5,1.8062500000000000,0.96802252559684430195,100,13,5,99,1,4,1.2222222222222222,0.54502491153617128757,3,2,0,3,2,3,2.6666666666666667,0.57735026918962576451,12,7,2,11,2,4,2.5454545454545455,0.68755165095232861878,36,36,4,36,2,3,2.5555555555555556,0.50395263067896963628,11,5,0,11,3,5,3.6363636363636364,0.80903983495589050349,11.40,1
8344c302-084d-4ec0-a5d9-cccc54fe4292,Registered,30,16,12,1,1,10,8,1,1,0,0,0,0,0,0,15,5,10,0,0,5,3,1,0,1,60,48,12,0,30,24,6,0,10,5,5,0,0,0,0,0,20,19,1,0,1,6,,246.81674194335938,49,30,4,44,1,2,1.0454545454545455,0.21070705494148544266,10,1,0,10,1,2,1.1000000000000000,0.31622776601683793320,0,0,0,0,,,,,34,24,4,31,1,2,1.0322580645161290,0.17960530202677490072,5,5,0,3,1,1,1.00000000000000000000,0,0,0,0,0,,,,,6.45,1
8689d0d3-0dbc-4fe5-b3be-25e31d7dc4c7,Registered,354,325,20,6,3,173,165,3,4,1,29,23,5,0,1,47,37,9,1,0,105,100,3,1,1,180,163,16,1,70,68,1,1,50,40,10,0,10,6,4,0,50,49,1,0,87,18,,18421.617335885763,964,445,44,948,1,5,2.4525316455696203,1.5809264136230563,572,115,19,570,1,5,1.4192982456140351,0.83296294916962519292,29,11,1,27,1,5,4.1111111111111111,1.2506408613597127,104,78,19,98,1,5,3.4183673469387755,0.99403861639352245825,113,108,3,111,1,5,3.3063063063063063,0.86121259958685096280,144,133,0,140,3,5,4.9571428571428571,0.29065613126039509121,29.46,7
8e6b131f-17e7-485c-9314-ca5a4fc9f580,Anonymous,11,11,0,0,0,7,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,0,0,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,1,1,,76.19999694824219,11,4,0,11,1,4,2.1818181818181818,1.4709304414677003,7,0,0,7,1,2,1.1428571428571429,0.37796447300922722721,4,4,0,4,4,4,4.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,
8ec6402e-cc6e-4e4e-b652-21c579d5ce93,Anonymous,37,33,2,1,1,30,29,0,1,0,1,0,0,0,1,5,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,838.1999816894531,50,15,0,49,1,4,2.0408163265306122,0.91193895248597890441,42,9,0,42,1,4,1.9761904761904762,0.92362211780167469027,1,1,0,1,3,3,3.0000000000000000,,5,4,0,4,2,2,2.0000000000000000,0,1,0,0,1,2,2,2.0000000000000000,,1,1,0,1,4,4,4.0000000000000000,,7.16,1
8f1deba6-6c49-4660-b11c-80c0ea2abcd8,Registered,75,45,22,3,5,21,21,0,0,0,9,6,3,0,0,34,12,19,3,0,11,6,0,0,5,54,43,10,1,30,25,4,1,10,6,4,0,10,8,2,0,4,4,0,0,3,5,,607.533088684082,131,91,2,125,1,5,2.4800000000000000,1.3888960573291711,37,10,0,36,1,5,1.5555555555555556,0.90851352515899585634,9,9,0,8,2,5,3.5000000000000000,1.0690449676496976,63,55,1,61,1,5,2.5573770491803279,1.2318629545520939,11,11,0,11,1,4,2.2727272727272727,1.1908743922772956,10,6,1,9,5,5,5.0000000000000000,0,20.02,0
90e82ba3-04d6-4ad0-be76-3fcdd8f11f1b,Registered,41,32,5,2,2,26,22,3,1,0,7,4,2,0,1,8,6,0,1,1,0,0,0,0,0,30,13,16,1,0,0,0,0,10,5,4,1,0,0,0,0,20,8,12,0,5,3,,1142.9999694824219,77,21,0,42,1,5,1.4761904761904762,1.0178431341620099,57,10,0,39,1,4,1.2564102564102564,0.59462277816535957047,7,3,0,1,3,3,3.0000000000000000,,8,7,0,0,,,,,0,0,0,0,,,,,5,1,0,2,5,5,5.0000000000000000,0,12.96,0
91a21738-b75d-4d8d-992b-95f64b0b1831,Registered,37,23,13,1,0,15,15,0,0,0,2,1,1,0,0,20,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,304.79998779296875,81,59,1,77,1,3,1.2337662337662338,0.48384708045610030603,27,8,0,27,1,2,1.2962962962962963,0.46532162696807519460,2,2,0,2,1,1,1.00000000000000000000,0,52,49,1,48,1,3,1.2083333333333333,0.50353361287085904117,0,0,0,0,,,,,0,0,0,0,,,,,16.22,0
9236bc61-60ef-4d3e-8a6f-f1679d3d71aa,Registered,253,219,28,3,3,56,53,3,0,0,38,26,8,1,3,16,14,2,0,0,143,126,15,2,0,40,29,11,0,10,7,3,0,30,22,8,0,0,0,0,0,0,0,0,0,96,4,,14424.13501548767,738,109,0,732,1,5,1.6174863387978142,0.81947580494384069841,415,32,0,412,1,2,1.0703883495145631,0.25611137453389121101,38,1,0,37,1,3,2.5135135135135135,0.55884909618993955416,35,13,0,34,1,5,2.3529411764705882,0.73370594973556119707,230,44,0,229,1,4,2.1746724890829694,0.69146773857803076037,20,19,0,20,3,4,3.6000000000000000,0.50262468995003460837,1.76,1
966e6872-dae8-46fd-b649-32ebbba3c203,Registered,45,41,3,1,0,39,36,2,1,0,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,1632.8294982910156,125,16,0,120,1,4,1.2583333333333333,0.70407974783864264380,117,8,0,113,1,3,1.1238938053097345,0.44586880202812740815,5,5,0,4,3,4,3.5000000000000000,0.57735026918962576451,0,0,0,0,,,,,1,1,0,1,4,4,4.0000000000000000,,2,2,0,2,3,3,3.0000000000000000,0,11.75,2
99365ef9-a45f-44fb-be16-db237f14c6d5,Registered,48,32,14,0,2,10,9,1,0,0,8,4,3,0,1,30,19,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,533.3999938964844,106,46,1,102,1,5,4.0588235294117647,1.07005625290980862269,11,1,1,8,1,5,2.1250000000000000,1.5526475085202970,8,3,0,8,3,5,4.5000000000000000,0.92582009977255146157,46,14,0,45,3,5,4.3333333333333333,0.56407607481776620892,0,0,0,0,,,,,41,28,0,41,2,5,4.0487804878048780,1.0476454436543673,8.48,3
99460835-7662-497d-877c-989dcaf1019b,Registered,21,18,2,1,0,4,4,0,0,0,8,7,1,0,0,1,1,0,0,0,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,126.01322555541992,21,19,0,21,1,5,3.4285714285714286,1.3255726525328052,4,2,0,4,1,3,2.2500000000000000,0.95742710775633810998,8,8,0,8,2,5,4.2500000000000000,1.3887301496588272,1,1,0,1,4,4,4.0000000000000000,,8,8,0,8,2,4,3.1250000000000000,0.99103120896511485334,0,0,0,0,,,,,,
99c61b9e-7c54-495e-9582-7939ed9cc73c,Registered,84,77,4,2,1,40,36,3,1,0,3,2,1,0,0,4,3,0,0,1,37,36,0,1,0,70,65,5,0,20,18,2,0,20,17,3,0,0,0,0,0,30,30,0,0,14,7,,1767.4810466766357,146,71,3,128,1,5,2.5312500000000000,1.4359693151372518,75,12,3,63,1,4,1.7619047619047619,0.96242780565920412491,3,3,0,3,2,4,2.6666666666666667,1.1547005383792515,4,4,0,4,2,5,2.7500000000000000,1.5000000000000000,38,35,0,36,1,4,2.3333333333333333,0.79282496717209188267,26,17,0,22,5,5,5.0000000000000000,0,10.45,2
9b0bf314-075f-45de-8ba5-268c50fd2b42,Registered,18,15,3,0,0,15,13,2,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,110,90,12,8,40,36,2,2,20,14,5,1,10,8,2,0,40,32,3,5,4,11,,685.7999877929688,51,4,12,46,1,2,1.4782608695652174,0.50504699164346671914,48,1,12,43,1,2,1.4418604651162791,0.50248551655959146505,0,0,0,0,,,,,1,1,0,1,2,2,2.0000000000000000,,2,2,0,2,2,2,2.0000000000000000,0,0,0,0,0,,,,,25.70,2
