user_id,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
952ae94a-4371-4eab-9f55-11d09899d210,Registered,356,193,144,5,14,167,147,17,3,0,147,10,126,1,10,5,4,1,0,0,37,32,0,1,4,160,118,38,4,30,29,1,0,70,34,35,1,10,9,1,0,50,46,1,3,54,15,f,7924.7996826171875,432,70,18,420,1,5,1.4023809523809524,0.85318107411091102235,229,15,2,221,1,3,1.0950226244343891,0.35035387880669912519,147,2,8,145,1,5,1.4000000000000000,0.89287301573192490686,5,4,1,3,2,4,3.0000000000000000,1.00000000000000000000,37,37,4,37,1,3,2.2162162162162162,0.62960018773535669618,12,12,1,12,3,5,3.8333333333333333,0.93743686656109209576,4.02,3
973046bf-cbaf-4ba6-84b4-5611a9a961cd,Registered,79,33,37,3,6,52,29,20,3,0,4,0,2,0,2,0,0,0,0,0,23,4,15,0,4,40,27,12,1,20,18,2,0,20,9,10,1,0,0,0,0,0,0,0,0,16,4,f,2376.883026123047,102,27,0,96,1,3,1.2604166666666667,0.48655159658596422819,75,0,0,73,1,1,1.00000000000000000000,0,4,4,0,4,2,2,2.0000000000000000,0,0,0,0,0,,,,,23,23,0,19,2,3,2.1052631578947368,0.31530176764230576241,0,0,0,0,,,,,3.67,0
97f8fc95-f287-4e5e-a3b2-dd0fd82c11e5,Registered,36,30,6,0,0,32,29,3,0,0,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,70,61,9,0,30,27,3,0,10,9,1,0,10,9,1,0,20,16,4,0,27,7,,3985.8193016052246,41,19,0,39,1,5,2.1538461538461538,1.2468584003187147,37,18,0,36,1,4,2.0277777777777778,1.0819588350001679,2,0,0,1,5,5,5.0000000000000000,,2,1,0,2,1,5,3.0000000000000000,2.8284271247461901,0,0,0,0,,,,,0,0,0,0,,,,,3.09,1
98053cdf-bf76-4294-91bb-4acc128827a2,Registered,33,23,9,0,1,28,23,4,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,49,11,0,20,17,3,0,20,16,4,0,20,16,4,0,0,0,0,0,5,6,,497.7054901123047,37,24,0,37,1,4,2.7297297297297297,1.2615829705538957,32,19,0,32,1,4,2.5625000000000000,1.2684127749837336,5,5,0,5,3,4,3.8000000000000000,0.44721359549995793928,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,2.55,3
9cbf022a-1c7a-45ab-8eb4-ba4080ed97a3,Registered,925,410,430,23,62,242,202,29,11,0,360,19,299,1,41,209,127,68,11,3,114,62,34,0,18,590,483,107,0,130,89,41,0,160,128,32,0,80,75,5,0,220,191,29,0,169,59,f,25383.478240966797,1215,836,0,1158,1,5,2.9706390328151986,1.4743563490576726,396,54,0,384,1,3,1.1510416666666667,0.39328430090749352144,382,365,0,370,1,5,4.0540540540540541,0.76317500917628099599,258,238,0,246,1,5,3.6341463414634146,0.84048861088498802119,124,124,0,109,2,5,3.5688073394495413,0.92663241820268312131,55,55,0,49,2,5,4.3877551020408163,0.70167438229958930437,9.92,2
9eff1ebb-c702-4ac9-b580-b3897e2b8ec8,Researcher,117,103,6,4,4,53,49,3,1,0,4,3,0,1,0,12,8,1,1,2,48,43,2,1,2,1711,1278,317,116,700,658,19,23,400,110,247,43,100,64,15,21,511,446,36,29,7,171,,994.6236553192139,154,95,14,144,1,5,2.0833333333333333,1.4067768049768872,62,17,7,62,1,3,1.5161290322580645,0.74088859992846843335,4,3,2,4,1,5,3.0000000000000000,1.6329931618554521,12,11,3,12,1,5,3.0833333333333333,1.5050420310248864,48,46,2,48,1,5,1.5208333333333333,0.87493667450688288117,19,18,0,18,3,5,4.6666666666666667,0.76696498884737043701,,
9fa69d20-d5ab-45ab-80f0-ffb88009b5a5,Registered,19,15,3,0,1,9,8,0,0,1,4,1,3,0,0,6,6,0,0,0,0,0,0,0,0,20,16,4,0,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,152.39999389648438,19,5,0,19,1,4,1.8421052631578947,1.0678721258619791,9,0,0,9,1,2,1.1111111111111111,0.33333333333333333333,4,0,0,4,1,3,2.0000000000000000,1.1547005383792515,6,5,0,6,2,4,2.8333333333333333,0.98319208025017505562,0,0,0,0,,,,,0,0,0,0,,,,,4.21,5
a0f260db-6570-4ab6-94dc-416c358503b5,Registered,20,17,1,1,1,16,15,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,1,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,3,0,2,2,,188.60646057128906,24,3,0,21,1,3,1.2857142857142857,0.71713716560063618398,20,0,0,20,1,3,1.2000000000000000,0.61558701125109245727,0,0,0,0,,,,,1,0,0,1,3,3,3.0000000000000000,,3,3,0,0,,,,,0,0,0,0,,,,,2.45,3
a14eead9-c761-4086-ae93-a3dab5d72f7f,Registered,37,27,7,2,1,21,18,3,0,0,1,0,0,1,0,10,6,3,1,0,5,3,1,0,1,20,10,9,1,0,0,0,0,10,5,5,0,0,0,0,0,10,5,4,1,3,2,,304.79998779296875,43,20,0,42,1,5,2.6190476190476190,1.5294249031130903,25,7,0,24,1,3,1.5000000000000000,0.72231511851461520458,1,0,0,1,3,3,3.0000000000000000,,10,6,0,10,3,5,4.2000000000000000,1.0327955589886445,5,5,0,5,3,4,3.8000000000000000,0.44721359549995793928,2,2,0,2,5,5,5.0000000000000000,0,2.75,0
a1eb95bb-49f8-4d96-8e20-2e247395be55,Registered,18,12,4,1,1,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,1,20,12,8,0,0,0,0,0,20,12,8,0,0,0,0,0,0,0,0,0,2,2,,152.39999389648438,20,18,0,20,1,4,2.0000000000000000,0.85839507527895213032,11,9,0,11,1,3,1.8181818181818182,0.60302268915552724529,0,0,0,0,,,,,0,0,0,0,,,,,7,7,0,7,1,2,1.7142857142857143,0.48795003647426658968,2,2,0,2,4,4,4.0000000000000000,0,3.06,2
a64157bb-58a6-4f21-996a-bec599165167,Registered,79,56,22,1,0,72,50,21,1,0,1,1,0,0,0,6,5,1,0,0,0,0,0,0,0,60,34,18,8,20,19,1,0,30,6,17,7,10,9,0,1,0,0,0,0,16,6,,2285.9999084472656,116,0,0,116,1,5,1.2155172413793103,0.74373948784981589599,108,0,0,108,1,3,1.0555555555555556,0.26767721296867824294,1,0,0,1,5,5,5.0000000000000000,,6,0,0,6,1,5,3.3333333333333333,1.5055453054181620,0,0,0,0,,,,,0,0,0,0,,,,,3.52,3
b53fe4a3-87e6-4696-a5d8-a73aeeeed2b8,Registered,17,17,0,0,0,14,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,20,19,1,0,10,10,0,0,0,0,0,0,10,9,1,0,0,0,0,0,2,2,,152.39999389648438,17,3,1,17,1,3,1.4117647058823529,0.79520622556445732861,14,0,1,14,1,2,1.0714285714285714,0.26726124191242438468,0,0,0,0,,,,,3,3,0,3,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,1.97,0
b72d8e62-de6e-4fb0-8893-f458fe7fdcbf,Registered,1004,874,88,14,28,593,542,46,5,0,10,6,1,0,3,108,87,12,8,1,293,239,29,1,24,1650,902,701,47,530,449,73,8,490,31,449,10,80,46,28,6,550,376,151,23,148,165,,21945.59912109375,1248,634,176,1231,1,5,2.0722989439480097,1.2437046005077279,770,183,118,766,1,5,1.7154046997389034,1.0238707948913664,10,5,5,10,1,5,4.2000000000000000,1.3984117975602021,116,112,9,115,1,5,3.1826086956521739,1.3151119537137952,293,287,21,289,1,5,2.3875432525951557,1.1585958271362103,48,47,18,46,1,5,2.8478260869565217,1.8495331699809829,2.59,1
b74db16e-91e2-43d3-ba71-f8fc30c3f97a,Registered,43,17,25,1,0,30,14,15,1,0,6,0,6,0,0,0,0,0,0,0,7,3,4,0,0,20,16,4,0,0,0,0,0,10,8,2,0,0,0,0,0,10,8,2,0,2,2,,152.39999389648438,50,21,7,48,1,5,1.7083333333333333,1.0710570108856839,35,7,0,33,1,2,1.0909090909090909,0.29193710406057111409,6,5,5,6,2,4,2.8333333333333333,0.75277265270908099499,0,0,0,0,,,,,7,7,1,7,2,4,2.8571428571428571,0.69006555934235421780,2,2,1,2,4,5,4.5000000000000000,0.70710678118654752440,4.57,4
b8e1865f-651f-4bbc-8752-19dae915863c,Registered,34,24,7,1,2,22,18,4,0,0,2,1,1,0,0,2,2,0,0,0,8,3,2,1,2,60,60,0,0,0,0,0,0,10,10,0,0,0,0,0,0,50,50,0,0,10,6,,1327.8444900512695,43,24,0,40,1,5,2.4000000000000000,1.4105827128331007,30,11,0,29,1,4,1.7931034482758621,1.0816426114554919,2,2,0,1,5,5,5.0000000000000000,,2,2,0,2,4,4,4.0000000000000000,0,8,8,0,7,3,5,3.8571428571428571,0.89973541084243734672,1,1,0,1,4,4,4.0000000000000000,,3.16,1
b9e9570a-6924-4066-9e84-c61724068236,Registered,48,38,7,0,3,29,26,3,0,0,7,1,4,0,2,8,7,0,0,1,4,4,0,0,0,100,57,42,1,30,21,9,0,10,5,5,0,10,6,4,0,50,25,24,1,7,10,,914.3999633789062,72,41,3,70,1,5,2.2428571428571429,1.4589624493356327,41,10,1,40,1,3,1.4250000000000000,0.74721705904866313707,7,7,0,7,3,5,4.1428571428571429,0.89973541084243734672,8,8,1,8,2,5,4.1250000000000000,1.1259916264596033,4,4,1,4,2,3,2.5000000000000000,0.57735026918962576451,12,12,0,11,1,5,2.5454545454545455,1.6949121725703880,4.55,0
bb3f9414-bb24-4037-93d3-ebeab1c886de,Anonymous,17,12,0,0,5,2,2,0,0,0,4,3,0,0,1,0,0,0,0,0,11,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,112.74826049804688,52,17,2,18,1,4,1.7777777777777778,1.2153699778283714,2,2,1,2,2,4,3.0000000000000000,1.4142135623730950,4,4,1,4,3,4,3.5000000000000000,0.57735026918962576451,0,0,0,0,,,,,13,11,0,12,1,1,1.00000000000000000000,0,33,0,0,0,,,,,,
bb767842-4ded-4850-ab16-6494fd8cbe00,Registered,20,18,2,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,120,80,40,0,30,28,2,0,30,13,17,0,10,5,5,0,50,34,16,0,3,12,,388.70272064208984,24,4,0,23,1,3,1.1739130434782609,0.49102619010353096726,20,0,0,20,1,1,1.00000000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,4,4,0,3,2,3,2.3333333333333333,0.57735026918962576451,0,0,0,0,,,,,4.46,4
c359b3b8-1bcc-4e0b-a576-90588be16cb9,Registered,69,51,15,1,2,54,40,12,1,1,2,0,2,0,0,2,2,0,0,0,11,9,1,0,1,80,49,31,0,30,19,11,0,10,4,6,0,10,5,5,0,30,21,9,0,12,8,,1676.3999328613281,90,39,1,88,1,5,2.2613636363636364,1.3518341578709368,72,22,1,72,1,5,1.8194444444444444,0.96890222313547723098,2,1,0,2,5,5,5.0000000000000000,0,3,3,0,2,2,3,2.5000000000000000,0.70710678118654752440,11,11,0,10,3,5,4.3000000000000000,0.82327260234856460197,2,2,0,2,5,5,5.0000000000000000,0,0.35,0
c50a2d57-df47-42bf-bc3c-036240c9a482,Registered,53,33,15,1,4,30,22,5,1,2,6,0,6,0,0,3,2,1,0,0,14,9,3,0,2,70,52,11,7,20,17,3,0,20,11,6,3,10,8,0,2,20,16,2,2,4,7,f,457.1999816894531,55,29,1,52,1,5,2.4615384615384615,1.3204505835470495,32,10,0,30,1,4,1.7333333333333333,1.0148325268098497,6,2,0,5,5,5,5.0000000000000000,0,3,3,1,3,3,3,3.0000000000000000,0,14,14,0,14,2,4,3.0000000000000000,0.67936622048675745037,0,0,0,0,,,,,3.32,2
c86e9985-e279-4062-bc8e-c37791b0d7d2,Registered,73,66,7,0,0,69,66,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,16,4,0,10,9,1,0,10,7,3,0,0,0,0,0,0,0,0,0,12,2,,1673.8101806640625,84,20,0,75,1,5,1.3066666666666667,0.67730254594142693119,78,14,0,72,1,3,1.2083333333333333,0.44206621134312855966,4,4,0,2,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,2,2,0,1,5,5,5.0000000000000000,,3.64,1
cbabe074-6e17-48c9-8737-2bf2c651567a,Registered,13,4,8,0,1,0,0,0,0,0,4,0,4,0,0,7,3,3,0,1,2,1,1,0,0,30,28,2,0,10,8,2,0,0,0,0,0,10,10,0,0,10,10,0,0,3,3,,353.4019470214844,18,17,1,18,1,5,3.5555555555555556,0.98352440815564333239,0,0,0,0,,,,,4,4,0,4,1,4,2.7500000000000000,1.2583057392117916,7,6,1,7,3,4,3.2857142857142857,0.48795003647426658968,2,2,0,2,5,5,5.0000000000000000,0,5,5,0,5,3,5,4.0000000000000000,0.70710678118654752440,2.44,3
d157d2ce-bf3a-482f-a5c2-df521f0f031d,Registered,82,33,33,2,14,29,22,4,2,1,16,1,13,0,2,8,2,2,0,4,29,8,14,0,7,100,82,18,0,50,42,8,0,22,17,5,0,8,7,1,0,20,16,4,0,9,10,f,1209.640724658966,100,66,0,94,1,5,2.5212765957446809,1.2761562196164331,37,5,0,37,1,3,1.2162162162162162,0.47930129326941079070,16,16,0,15,1,4,3.2000000000000000,1.0141851056742199,8,8,0,6,3,4,3.3333333333333333,0.51639777949432225136,29,27,0,26,2,5,3.1538461538461538,0.67482191382957873282,10,10,0,10,3,5,4.2000000000000000,0.63245553203367586640,6.27,1
d32bb382-44e4-4268-8979-0dadbe1b404a,Registered,51,26,16,2,7,25,15,8,1,1,0,0,0,0,0,6,5,1,0,0,20,6,7,1,6,30,26,4,0,0,0,0,0,10,9,1,0,10,9,1,0,10,8,2,0,5,3,,609.7021311447024,71,56,1,57,1,5,3.5087719298245614,1.2118876512276190,26,21,0,23,1,4,2.6521739130434783,0.93462173447939077025,0,0,0,0,,,,,6,6,0,4,4,5,4.5000000000000000,0.57735026918962576451,20,20,0,14,2,3,2.9285714285714286,0.26726124191242438468,19,9,1,16,5,5,5.0000000000000000,0,4.60,2
d469acc4-5abb-440c-9e37-b2d0514762d0,Registered,18,17,1,0,0,10,9,1,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,30,25,5,0,10,9,1,0,0,0,0,0,10,7,3,0,10,9,1,0,2,3,,150.10352325439453,19,5,0,19,1,4,1.5789473684210526,0.96123701977562979361,11,0,0,11,1,1,1.00000000000000000000,0,0,0,0,0,,,,,5,3,0,5,2,4,2.4000000000000000,0.89442719099991587856,3,2,0,3,1,4,2.3333333333333333,1.5275252316519467,0,0,0,0,,,,,4.06,2
d4b81581-197b-44e6-9f2e-a7fbcbdbc77a,Registered,16,12,4,0,0,11,9,2,0,0,2,1,1,0,0,1,1,0,0,0,2,1,1,0,0,50,45,5,0,40,39,1,0,10,6,4,0,0,0,0,0,0,0,0,0,3,5,,304.79998779296875,16,0,0,16,1,5,2.3125000000000000,1.4008925726121900,11,0,0,11,1,3,1.5454545454545455,0.68755165095232861878,2,0,0,2,5,5,5.0000000000000000,0,1,0,0,1,4,4,4.0000000000000000,,2,0,0,2,3,3,3.0000000000000000,0,0,0,0,0,,,,,3.30,1
d557c8f0-9aff-401e-81cb-c54a9b2a25ba,Registered,34,23,7,1,3,18,14,4,0,0,4,2,1,1,0,7,4,0,0,3,5,3,2,0,0,50,46,4,0,30,28,2,0,0,0,0,0,0,0,0,0,20,18,2,0,7,5,,914.3999633789062,36,25,1,35,1,5,2.0000000000000000,0.97014250014533189408,20,9,1,20,1,4,1.6500000000000000,0.87509397991542058506,4,4,0,4,2,2,2.0000000000000000,0,7,7,0,7,2,3,2.2857142857142857,0.48795003647426658968,5,5,0,4,2,5,3.2500000000000000,1.5000000000000000,0,0,0,0,,,,,3.77,2
db27c555-0284-487a-8e79-272c616258f3,Registered,450,342,96,10,2,424,329,85,10,0,14,3,9,0,2,0,0,0,0,0,12,10,2,0,0,200,121,72,7,50,48,2,0,80,25,49,6,0,0,0,0,70,48,21,1,69,20,,10098.522934481502,588,33,0,571,1,5,1.1611208406304729,0.61441297424109081774,562,13,0,556,1,3,1.0809352517985612,0.33787335350294179514,14,9,0,11,2,5,4.3636363636363636,1.1200649331826501,0,0,0,0,,,,,12,11,0,4,3,4,3.5000000000000000,0.57735026918962576451,0,0,0,0,,,,,4.93,1
deb409e6-34cc-4f9f-a677-f36b0e81645d,Registered,43,23,17,0,3,17,11,5,0,1,12,0,10,0,2,5,4,1,0,0,9,8,1,0,0,50,40,10,0,20,15,5,0,0,0,0,0,0,0,0,0,30,25,5,0,5,5,f,609.5999755859375,44,28,2,32,1,5,3.2187500000000000,1.4532360996377439,17,6,0,13,1,4,1.9230769230769231,1.1875421719907088,12,11,0,11,4,5,4.6363636363636364,0.50452497910951301624,5,3,2,1,4,4,4.0000000000000000,,9,8,0,6,3,4,3.1666666666666667,0.40824829046386301637,1,0,0,1,4,4,4.0000000000000000,,4.42,3
e2546bb4-7be3-4fca-b214-3bc19c9db539,Registered,14,4,6,0,4,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1,5,0,4,30,17,13,0,10,7,3,0,0,0,0,0,10,10,0,0,10,0,10,0,4,3,,457.43904531002045,14,12,0,14,1,5,2.8571428571428571,1.0994504121565505,3,1,0,3,1,4,2.0000000000000000,1.7320508075688773,0,0,0,0,,,,,1,1,0,1,4,4,4.0000000000000000,,10,10,0,10,2,5,3.0000000000000000,0.81649658092772603273,0,0,0,0,,,,,5.54,1
e3b6686d-fb31-4307-a08a-e7661297213d,Registered,47,27,15,2,3,16,5,9,2,0,2,1,0,0,1,8,4,3,0,1,21,17,3,0,1,10,1,8,1,0,0,0,0,10,1,8,1,0,0,0,0,0,0,0,0,3,1,,304.79998779296875,59,59,0,58,1,5,3.0862068965517241,1.0136694287729092,21,21,0,21,1,4,2.4761904761904762,0.81357529578076662785,2,2,0,2,5,5,5.0000000000000000,0,8,8,0,7,3,5,3.2857142857142857,0.75592894601845445443,21,21,0,21,2,4,3.0476190476190476,0.58959227235357114970,7,7,0,7,2,5,4.2857142857142857,1.2535663410560174,3.52,3
e4239994-6d5e-4993-bdea-ee0bb6664274,Registered,12,6,5,1,0,6,6,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,3,1,,333.9059257507324,12,1,0,12,1,5,2.4166666666666667,1.6213537179739277,6,0,0,6,1,1,1.00000000000000000000,0,6,1,0,6,3,5,3.8333333333333333,0.98319208025017505562,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,5.25,4
e6e3d629-d120-488a-a540-ac9574b1abec,Registered,11,8,2,1,0,7,7,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,20,15,1,4,10,8,0,2,0,0,0,0,10,7,1,2,0,0,0,0,2,2,,143.23967742919922,21,8,1,20,1,5,3.3500000000000000,1.8994459025837259,8,3,1,8,1,2,1.2500000000000000,0.46291004988627573078,5,0,0,5,5,5,5.0000000000000000,0,2,2,0,1,2,2,2.0000000000000000,,0,0,0,0,,,,,6,3,0,6,5,5,5.0000000000000000,0,3.48,0
e900c65b-9c31-4f78-bf0f-132ecf07e533,Registered,39,25,10,0,4,23,21,2,0,0,3,0,1,0,2,2,1,1,0,0,11,3,6,0,2,20,12,8,0,0,0,0,0,0,0,0,0,10,8,2,0,10,4,6,0,14,2,,1981.1999206542969,43,32,2,36,1,4,2.5555555555555556,0.77254475393040940991,26,16,0,22,1,4,2.4545454545454545,0.80043278336949736197,3,3,0,3,3,4,3.3333333333333333,0.57735026918962576451,2,2,0,1,2,2,2.0000000000000000,,11,10,1,9,2,4,2.6666666666666667,0.70710678118654752440,1,1,1,1,2,2,2.0000000000000000,,3.90,2
ea215ccb-6110-4b80-b0ba-0b8462efe658,Registered,21,16,4,1,0,11,8,2,1,0,5,3,2,0,0,1,1,0,0,0,4,4,0,0,0,20,12,7,1,10,9,1,0,10,3,6,1,0,0,0,0,0,0,0,0,3,2,,355.64727783203125,35,28,0,31,1,5,3.6129032258064516,1.5204696501374986,12,8,0,12,1,3,2.0000000000000000,0.73854894587599639641,5,2,0,4,5,5,5.0000000000000000,0,1,1,0,1,5,5,5.0000000000000000,,4,4,0,4,2,4,3.2500000000000000,0.95742710775633810998,13,13,0,10,5,5,5.0000000000000000,0,3.44,4
f7c35be6-fca4-4749-a229-4ae7855f9f9a,Registered,10,6,2,0,2,8,6,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,26,4,0,30,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,,461.3946022987366,14,2,0,14,1,3,2.0000000000000000,0.96076892283052280090,8,0,0,8,1,2,1.2500000000000000,0.46291004988627573078,2,0,0,2,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,4,2,0,4,3,3,3.0000000000000000,0,2.89,0
fb7ecc4b-00d4-4f6e-86f7-fecbe395f8fc,Registered,39,21,13,3,2,23,15,4,3,1,3,1,1,0,1,4,3,1,0,0,9,2,7,0,0,30,25,3,2,0,0,0,0,20,16,2,2,0,0,0,0,10,9,1,0,6,3,,761.9999694824219,42,29,3,26,1,5,3.5769230769230769,1.2703724469013620,23,19,1,15,1,5,3.0000000000000000,1.2535663410560174,3,0,0,2,5,5,5.0000000000000000,0,4,3,0,2,5,5,5.0000000000000000,0,9,7,0,6,3,5,3.8333333333333333,0.75277265270908099499,2,0,1,0,,,,,4.12,5
fc231693-a807-4a81-9234-1aead8e98a9b,Registered,14,13,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,152.39999389648438,18,6,0,12,1,2,1.0833333333333333,0.28867513459481288225,12,0,0,12,1,2,1.0833333333333333,0.28867513459481288225,0,0,0,0,,,,,0,0,0,0,,,,,4,4,0,0,,,,,2,2,0,0,,,,,4.65,3
fd9792a9-42af-4cc2-a9c4-0de7ef374530,Registered,15,10,3,1,1,8,6,1,1,0,5,3,1,0,1,1,1,0,0,0,1,0,1,0,0,20,18,1,1,20,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,152.39999389648438,15,6,0,13,1,3,1.9230769230769231,1.0377490433255416,8,0,0,7,1,1,1.00000000000000000000,0,5,5,0,5,3,3,3.0000000000000000,0,1,1,0,1,3,3,3.0000000000000000,,1,0,0,0,,,,,0,0,0,0,,,,,3.78,1
